Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Rating,Adjusted_Average_Complexity,Play_Time_Category,Engagement_Metrics
2004,BaseGame,12 to under 18,2,2,7.88086,2.6166666666666667,Long_Games,1017.0
2009,BaseGame,under 5,2,4,6.58333,2.0669765476442,Average_Games,4.166666666666667
2005,BaseGame,5 to under 12,2,6,6.18962,1.3556588492147337,Average_Games,20.166666666666668
2014,PremiumGame,5 to under 12,1,6,7.78649,2.422635396858934,Long_Games,93.5
2015,BaseGame,5 to under 12,2,6,6.3,1.711317698429467,Average_Games,9.0
2011,PremiumGame,12 to under 18,2,4,8.1579,2.422635396858934,Median_Games,33.666666666666664
2011,PremiumGame,5 to under 12,3,6,6.61111,1.1778294246073666,Long_Games,63.666666666666664
2014,BaseGame,5 to under 12,3,5,5.23478,1.0,Short_Games,16.833333333333332
1981,BaseGame,5 to under 12,1,1,6.5307,2.161795196844849,Long_Games,195.5
1992,BaseGame,5 to under 12,2,2,6.09548,1.6778294246073666,Average_Games,856.0
2009,BaseGame,under 5,1,2,5.77778,1.0,Average_Games,6.333333333333333
1982,BaseGame,12 to under 18,2,2,7.04726,2.2286590604972183,Long_Games,157.5
1985,BaseGame,12 to under 18,2,6,5.11047,2.1855532079723927,Very_Long_Games,44.0
2002,BaseGame,5 to under 12,2,4,6.13916,2.079211212057187,Long_Games,187.5
2005,BaseGame,under 5,2,4,5.41295,1.323293893936193,Average_Games,63.5
2005,BaseGame,12 to under 18,2,8,6.56056,2.2492316360307063,Long_Games,347.8333333333333
2008,PremiumGame,12 to under 18,2,2,7.91579,2.422635396858934,Long_Games,23.5
2014,PremiumGame,12 to under 18,2,5,9.125,3.845270793717867,Long_Games,33.5
2006,PremiumGame,12 to under 18,4,10,6.78105,1.5927410381012743,Median_Games,64.0
2011,BaseGame,5 to under 12,2,2,4.94987,1.0,Short_Games,56.5
2003,BaseGame,under 5,2,2,5.0,2.0669765476442,Median_Games,2.3333333333333335
2014,PremiumGame,12 to under 18,1,6,7.66182,1.3556588492147337,Average_Games,91.16666666666667
2015,BaseGame,12 to under 18,1,1,7.125,1.0,Average_Games,9.833333333333334
2014,PremiumGame,12 to under 18,2,6,7.43354,2.2448059722515668,Very_Long_Games,190.5
2006,BaseGame,5 to under 12,2,6,5.1791,1.273572786815973,Median_Games,48.666666666666664
2007,BaseGame,5 to under 12,1,4,6.5,1.711317698429467,Median_Games,5.833333333333333
2011,PremiumGame,under 5,2,4,6.51538,1.0,Median_Games,7.166666666666667
2014,BaseGame,12 to under 18,1,2,8.0,1.0,Median_Games,2.8333333333333335
1982,BaseGame,5 to under 12,3,4,5.0,1.0,Median_Games,3.3333333333333335
2011,BaseGame,5 to under 12,2,8,5.95943,1.524098880202831,Median_Games,400.5
2009,BaseGame,5 to under 12,2,2,6.13165,1.26674413691105,Short_Games,65.0
2004,BaseGame,under 5,2,4,4.33333,1.0,Median_Games,1.5
2014,PremiumGame,5 to under 12,2,4,5.0,1.711317698429467,Median_Games,1.1666666666666667
2006,PremiumGame,5 to under 12,2,6,7.09135,1.9256102542432567,Average_Games,440.1666666666667
2012,BaseGame,5 to under 12,2,4,8.0,1.711317698429467,Median_Games,1.5
2003,BaseGame,5 to under 12,2,6,5.46909,1.237082188886541,Median_Games,40.166666666666664
2007,PremiumGame,under 5,2,2,7.17037,1.8637530812029013,Average_Games,50.833333333333336
2002,BaseGame,5 to under 12,2,6,6.58333,1.711317698429467,Median_Games,3.0
2008,BaseGame,under 5,1,4,7.0,1.0,Median_Games,1.0
2006,BaseGame,5 to under 12,2,4,5.50909,1.0,Median_Games,7.333333333333333
2014,BaseGame,5 to under 12,2,2,5.8125,1.237082188886541,Short_Games,75.83333333333333
1987,BaseGame,12 to under 18,1,6,6.72935,3.051640256356081,Average_Games,213.0
2012,BaseGame,5 to under 12,2,4,6.75104,1.960919078808367,Median_Games,379.6666666666667
2011,BaseGame,5 to under 12,2,2,8.5,2.422635396858934,Short_Games,2.1666666666666665
2007,BaseGame,5 to under 12,2,6,5.89866,1.5302873441791676,Median_Games,212.66666666666666
2004,BaseGame,12 to under 18,2,6,8.75,1.711317698429467,Long_Games,2.5
2007,BaseGame,12 to under 18,1,2,5.70833,1.0,Average_Games,8.0
2005,PremiumGame,5 to under 12,2,4,7.8,2.422635396858934,Average_Games,14.5
2004,BaseGame,under 5,2,4,1.0,1.0,Median_Games,0.6666666666666666
2014,BaseGame,5 to under 12,2,4,7.45,1.948399887316008,Median_Games,20.666666666666668
1994,BaseGame,12 to under 18,1,2,4.91667,1.3556588492147337,Long_Games,12.666666666666666
2007,BaseGame,5 to under 12,3,4,6.41022,1.5257349109092189,Median_Games,134.66666666666666
2014,BaseGame,5 to under 12,1,1,7.79167,1.711317698429467,Median_Games,12.833333333333334
2000,BaseGame,5 to under 12,2,6,4.0,1.0,Median_Games,11.166666666666666
2008,BaseGame,under 5,2,4,6.6,2.0669765476442,Average_Games,7.166666666666667
2000,BaseGame,12 to under 18,3,5,4.55973,1.118576660328192,Median_Games,103.66666666666667
1985,BaseGame,12 to under 18,2,2,6.275,2.138108317487147,Mini_Games,33.666666666666664
2008,BaseGame,under 5,1,14,7.01962,1.711317698429467,Average_Games,28.333333333333332
2007,BaseGame,5 to under 12,2,5,6.72222,1.711317698429467,Median_Games,5.666666666666667
2003,BaseGame,under 5,3,5,6.44545,1.0,Median_Games,7.0
2003,BaseGame,5 to under 12,2,8,5.32857,1.0,Median_Games,5.666666666666667
1990,BaseGame,5 to under 12,2,6,5.0,1.0,Very_Long_Games,3.6666666666666665
2012,PremiumGame,12 to under 18,1,5,7.89109,2.2600281709979573,Median_Games,658.6666666666666
1987,BaseGame,12 to under 18,2,4,6.57529,2.541212057187126,Long_Games,121.5
1993,BaseGame,5 to under 12,2,4,6.84,2.422635396858934,Average_Games,3.8333333333333335
2014,BaseGame,5 to under 12,2,4,8.3,2.70716247623072,Average_Games,15.333333333333334
2007,BaseGame,under 5,2,2,6.82151,1.6276667370941615,Very_Long_Games,72.0
1996,BaseGame,5 to under 12,1,4,5.5,1.0,Average_Games,0.8333333333333334
2005,BaseGame,5 to under 12,3,6,5.45909,1.711317698429467,Average_Games,20.166666666666668
2015,BaseGame,5 to under 12,2,6,9.0,1.711317698429467,Long_Games,1.8333333333333333
2015,BaseGame,12 to under 18,2,4,7.5,1.0,Median_Games,17.5
2014,BaseGame,5 to under 12,2,4,6.29412,1.0,Median_Games,7.666666666666667
2015,BaseGame,5 to under 12,2,2,7.0,1.711317698429467,Median_Games,21.833333333333332
2007,BaseGame,5 to under 12,2,4,5.21429,1.0,Median_Games,9.666666666666666
1981,BaseGame,5 to under 12,2,4,4.09375,1.4267906190576802,Median_Games,39.666666666666664
2013,PremiumGame,12 to under 18,2,2,8.65123,2.667897739277414,Long_Games,474.5
2002,BaseGame,under 5,2,2,6.71317,2.641507852665681,Median_Games,93.0
2004,PremiumGame,12 to under 18,3,6,7.86747,2.8062455102472006,Long_Games,1024.0
2006,BaseGame,5 to under 12,2,10,8.5,1.237082188886541,Median_Games,1.0
2013,BaseGame,12 to under 18,1,2,6.83333,1.711317698429467,Long_Games,9.666666666666666
2006,PremiumGame,12 to under 18,2,2,7.5675,1.711317698429467,Average_Games,59.166666666666664
1999,PremiumGame,12 to under 18,2,10,7.76667,1.3556588492147337,Long_Games,11.333333333333334
2010,BaseGame,5 to under 12,4,14,6.27778,1.711317698429467,Median_Games,8.166666666666666
1995,BaseGame,12 to under 18,2,2,6.24419,2.493767166701881,Long_Games,66.83333333333333
2008,BaseGame,under 5,2,5,6.01875,1.0,Median_Games,12.0
1988,PremiumGame,12 to under 18,2,6,7.85,1.0,Long_Games,5.0
2007,PremiumGame,12 to under 18,2,6,7.57619,2.1065258116768786,Long_Games,34.5
2011,PremiumGame,5 to under 12,3,8,6.0,1.0,Median_Games,1.1666666666666667
2007,BaseGame,5 to under 12,2,6,5.98889,1.0646587787872386,Median_Games,39.666666666666664
1994,BaseGame,12 to under 18,2,2,3.27083,1.3556588492147337,Median_Games,22.5
2012,BaseGame,12 to under 18,3,5,6.10833,1.3048707655468696,Median_Games,55.833333333333336
2009,BaseGame,5 to under 12,1,1,7.3,3.1339530952884007,Short_Games,5.166666666666667
2005,BaseGame,5 to under 12,2,8,4.95573,1.5532629058384393,Very_Long_Games,184.16666666666666
2012,BaseGame,5 to under 12,2,4,6.15818,1.237082188886541,Median_Games,38.833333333333336
2006,BaseGame,5 to under 12,2,4,8.0,2.6004648214663,Average_Games,55.5
2008,BaseGame,under 5,2,4,5.0,1.0,Short_Games,1.6666666666666667
2001,BaseGame,5 to under 12,2,4,4.29091,1.0,Median_Games,5.833333333333333
1998,BaseGame,12 to under 18,2,6,7.0,1.0,Median_Games,2.5
1981,BaseGame,5 to under 12,2,6,6.25,1.711317698429467,Median_Games,5.833333333333333
2014,BaseGame,5 to under 12,2,8,6.5253,1.0711317698429468,Median_Games,200.5
2012,BaseGame,under 5,2,2,6.04524,1.3556588492147337,Median_Games,36.5
2006,BaseGame,12 to under 18,2,6,5.04564,1.711317698429467,Long_Games,114.0
2005,BaseGame,under 5,2,4,5.53158,1.0,Short_Games,11.333333333333334
1997,BaseGame,5 to under 12,2,4,5.13462,1.0,Median_Games,23.833333333333332
2013,BaseGame,12 to under 18,3,5,6.59286,1.3556588492147337,Long_Games,26.5
2007,BaseGame,under 5,2,4,4.8,1.0,Short_Games,5.166666666666667
2003,BaseGame,5 to under 12,3,6,2.0,1.3556588492147337,Long_Games,21.833333333333332
2013,BaseGame,5 to under 12,2,4,7.11349,1.4311296570181,Median_Games,169.0
2013,BaseGame,12 to under 18,4,8,8.0,2.422635396858934,Long_Games,1.6666666666666667
2012,BaseGame,under 5,2,4,5.324,1.0,Median_Games,12.333333333333334
2005,BaseGame,5 to under 12,2,2,5.91667,1.0,Very_Short_Games,7.666666666666667
2014,BaseGame,12 to under 18,2,4,7.5,2.422635396858934,Median_Games,1.1666666666666667
2016,PremiumGame,12 to under 18,1,5,7.56842,1.711317698429467,Average_Games,51.666666666666664
1996,PremiumGame,12 to under 18,2,6,7.92308,2.1855532079723927,Long_Games,17.166666666666668
1990,BaseGame,5 to under 12,2,7,5.41779,1.1939763363617155,Median_Games,117.16666666666667
2011,BaseGame,12 to under 18,3,5,6.70323,1.711317698429467,Average_Games,24.333333333333332
1997,BaseGame,under 5,2,4,4.33333,1.0,Average_Games,2.5
2010,BaseGame,5 to under 12,2,4,6.96495,1.5728234382703006,Median_Games,534.6666666666666
1999,PremiumGame,12 to under 18,2,2,7.01693,2.0669765476442,Long_Games,360.3333333333333
1999,BaseGame,5 to under 12,2,6,4.0,1.0,Short_Games,1.5
1983,BaseGame,5 to under 12,2,6,4.44118,1.4742355095429256,Median_Games,13.333333333333334
2000,BaseGame,12 to under 18,2,2,7.42213,1.856592717797028,Median_Games,4690.0
2009,BaseGame,5 to under 12,2,15,5.4,1.3556588492147337,Short_Games,15.833333333333334
2000,BaseGame,12 to under 18,2,2,6.04667,3.845270793717867,Long_Games,37.333333333333336
1990,BaseGame,under 5,2,4,4.0,1.0,Median_Games,0.3333333333333333
2005,BaseGame,12 to under 18,2,2,5.9,1.711317698429467,Median_Games,2.8333333333333335
2013,BaseGame,5 to under 12,2,4,8.08333,1.3556588492147337,Very_Short_Games,2.5
2013,BaseGame,5 to under 12,2,2,5.88788,1.5334882738221003,Median_Games,36.666666666666664
1982,BaseGame,18 to under 21,4,6,3.76912,1.1778294246073666,Average_Games,54.5
2013,BaseGame,12 to under 18,2,4,6.81,1.711317698429467,Median_Games,19.5
2008,BaseGame,5 to under 12,3,5,7.07287,1.8894295372913583,Median_Games,587.8333333333334
1984,BaseGame,12 to under 18,1,12,7.25,3.845270793717867,Long_Games,7.666666666666667
2006,BaseGame,5 to under 12,1,11,7.8125,2.896870906401859,Median_Games,4.166666666666667
2003,BaseGame,5 to under 12,2,6,5.58333,1.218872455806747,Short_Games,70.66666666666667
2011,PremiumGame,12 to under 18,2,2,7.52554,1.8298943587576588,Average_Games,110.33333333333333
2011,BaseGame,5 to under 12,3,6,5.73421,1.5334882738221003,Median_Games,19.0
2008,BaseGame,under 5,2,2,5.9,1.711317698429467,Median_Games,5.833333333333333
2012,PremiumGame,5 to under 12,2,6,6.96683,2.422635396858934,Long_Games,61.833333333333336
2014,PremiumGame,12 to under 18,2,4,7.99629,2.34360800056342,Average_Games,248.5
2002,BaseGame,5 to under 12,2,4,5.74006,1.259915487006127,Median_Games,331.6666666666667
1981,BaseGame,12 to under 18,2,2,5.11562,3.1339530952884007,Very_Long_Games,16.833333333333332
1997,BaseGame,under 5,1,2,7.27273,1.0,Average_Games,10.5
2010,BaseGame,5 to under 12,2,2,7.1,1.965329248538629,Very_Long_Games,74.33333333333333
2007,BaseGame,12 to under 18,2,4,6.02738,1.7726713148813296,Average_Games,337.1666666666667
1994,BaseGame,12 to under 18,2,6,4.8,1.3556588492147337,Median_Games,7.333333333333333
2014,PremiumGame,12 to under 18,1,6,7.45618,2.422635396858934,Average_Games,264.5
2015,BaseGame,5 to under 12,3,6,6.90476,2.0669765476442,Median_Games,29.666666666666668
2006,BaseGame,12 to under 18,2,4,6.33333,1.711317698429467,Median_Games,2.5
2008,BaseGame,5 to under 12,2,7,6.32836,1.137639974646102,Median_Games,166.83333333333334
1992,BaseGame,5 to under 12,2,5,6.17813,1.3880238044932742,Median_Games,75.5
1989,BaseGame,under 5,1,2,6.3125,1.711317698429467,Very_Long_Games,6.833333333333333
2005,BaseGame,5 to under 12,2,5,4.4532,1.0,Long_Games,19.5
2011,PremiumGame,12 to under 18,1,6,7.7025,1.711317698429467,Median_Games,20.666666666666668
1980,BaseGame,5 to under 12,2,5,6.48452,1.6970279597154727,Median_Games,329.1666666666667
1983,BaseGame,12 to under 18,2,2,5.74242,2.3209880977533626,Very_Long_Games,41.0
2010,PremiumGame,5 to under 12,2,6,4.93333,2.422635396858934,Short_Games,14.666666666666666
2011,BaseGame,5 to under 12,2,4,6.53733,1.094818649200648,Median_Games,97.16666666666667
2001,BaseGame,under 5,2,4,5.66667,1.0,Very_Short_Games,16.5
2013,BaseGame,5 to under 12,2,13,6.82346,1.411374040425382,Median_Games,2138.5
2006,BaseGame,5 to under 12,2,5,5.47974,1.2995358828086483,Median_Games,78.66666666666667
2008,PremiumGame,under 5,2,2,7.23918,2.1855532079723927,Median_Games,101.33333333333333
2001,BaseGame,5 to under 12,2,4,4.66667,1.3556588492147337,Median_Games,10.0
1996,BaseGame,12 to under 18,3,6,5.42286,1.0,Median_Games,19.833333333333332
1995,BaseGame,5 to under 12,2,6,4.39048,1.4742355095429256,Median_Games,6.833333333333333
2006,BaseGame,5 to under 12,2,4,4.66532,1.0711317698429468,Median_Games,31.0
2010,PremiumGame,12 to under 18,2,6,6.5,3.1339530952884007,Long_Games,4.333333333333333
1989,BaseGame,5 to under 12,3,6,5.01429,1.0,Long_Games,11.5
2014,BaseGame,5 to under 12,1,7,6.98288,1.7930009155574336,Median_Games,795.5
2001,PremiumGame,12 to under 18,2,7,6.64154,1.8891471230368333,Average_Games,84.33333333333333
2009,BaseGame,5 to under 12,1,2,7.57143,1.4267906190576802,Long_Games,29.166666666666668
2014,BaseGame,5 to under 12,2,5,6.1,1.0,Median_Games,4.666666666666667
2011,BaseGame,5 to under 12,2,4,5.77273,1.3556588492147337,Median_Games,8.666666666666666
2002,PremiumGame,under 5,2,6,6.21795,1.3556588492147337,Median_Games,23.333333333333332
2002,PremiumGame,12 to under 18,2,6,7.41071,1.9958447778012536,Average_Games,51.5
1990,BaseGame,12 to under 18,2,6,4.75,1.0,Average_Games,1.3333333333333333
2002,BaseGame,under 5,2,2,7.35294,2.0669765476442,Very_Long_Games,13.333333333333334
2004,PremiumGame,5 to under 12,3,8,6.91,1.5356968800619764,Median_Games,1742.8333333333333
2014,BaseGame,5 to under 12,2,5,6.2,1.0,Short_Games,9.0
2013,BaseGame,5 to under 12,2,4,6.56512,2.3040587365307417,Median_Games,50.833333333333336
2009,BaseGame,5 to under 12,1,4,6.95,1.4742355095429256,Short_Games,5.0
2015,PremiumGame,12 to under 18,1,5,8.22759,1.711317698429467,Average_Games,80.66666666666667
2009,BaseGame,5 to under 12,2,6,5.72817,1.5690541587435731,Median_Games,56.0
2008,BaseGame,12 to under 18,2,4,7.12073,2.692065638425241,Average_Games,2438.6666666666665
2007,BaseGame,under 5,2,2,6.5,1.711317698429467,Median_Games,17.666666666666668
2007,BaseGame,5 to under 12,2,2,5.3614,1.0,Short_Games,46.5
2002,BaseGame,5 to under 12,2,5,5.87648,1.170716247623072,Median_Games,116.5
2013,BaseGame,5 to under 12,2,5,5.51154,1.711317698429467,Median_Games,10.0
2011,PremiumGame,5 to under 12,2,4,7.34973,2.3209880977533626,Median_Games,204.0
2002,BaseGame,12 to under 18,2,4,5.4,1.0,Long_Games,9.333333333333334
2006,BaseGame,12 to under 18,2,2,8.125,1.711317698429467,Median_Games,4.666666666666667
2013,BaseGame,12 to under 18,3,5,5.86351,1.711317698429467,Median_Games,182.16666666666666
2006,BaseGame,12 to under 18,2,5,6.42476,2.528242834002395,Very_Long_Games,288.6666666666667
2014,BaseGame,5 to under 12,2,5,6.5,1.711317698429467,Median_Games,3.1666666666666665
2014,PremiumGame,5 to under 12,2,6,8.06667,1.3556588492147337,Median_Games,25.5
2011,BaseGame,12 to under 18,2,2,8.03582,2.267458271709275,Very_Long_Games,1115.6666666666667
2014,BaseGame,5 to under 12,4,4,7.5,1.0,Short_Games,1.0
1994,BaseGame,5 to under 12,2,5,5.09065,1.1422635396858931,Median_Games,124.5
2008,BaseGame,5 to under 12,2,8,7.0,1.0,Average_Games,1.1666666666666667
2013,BaseGame,5 to under 12,2,4,6.71765,1.711317698429467,Median_Games,14.0
2005,BaseGame,12 to under 18,2,2,7.4,1.3556588492147337,Long_Games,4.333333333333333
1983,BaseGame,12 to under 18,2,4,5.57062,1.8298943587576588,Long_Games,35.166666666666664
1982,BaseGame,under 5,2,4,7.0,1.0,Median_Games,4.833333333333333
2015,BaseGame,5 to under 12,2,4,7.21429,1.711317698429467,Average_Games,9.5
2009,BaseGame,5 to under 12,2,6,5.9,1.0,Median_Games,2.6666666666666665
2010,BaseGame,12 to under 18,2,6,7.0125,1.9145411648707653,Median_Games,34.166666666666664
2010,BaseGame,12 to under 18,1,2,5.9963,1.4742355095429256,Average_Games,26.333333333333332
2003,BaseGame,12 to under 18,2,6,6.60609,2.891038101274737,Very_Long_Games,203.16666666666666
2010,BaseGame,5 to under 12,1,6,7.5,2.422635396858934,Average_Games,1.6666666666666667
2011,BaseGame,under 5,2,2,6.0,1.0,Short_Games,3.5
2004,PremiumGame,12 to under 18,3,6,7.42668,2.944244665117261,Long_Games,253.33333333333334
2015,BaseGame,12 to under 18,2,2,8.80769,2.422635396858934,Median_Games,46.0
2014,PremiumGame,12 to under 18,1,5,7.18125,2.778294246073667,Long_Games,83.83333333333333
2006,BaseGame,5 to under 12,3,7,6.1875,1.948399887316008,Long_Games,7.833333333333333
1999,BaseGame,12 to under 18,2,16,4.53333,1.948399887316008,Average_Games,17.0
1991,BaseGame,under 5,2,8,6.22727,1.5690541587435731,Median_Games,19.666666666666668
2008,BaseGame,5 to under 12,2,4,6.56688,1.78621945207409,Median_Games,210.5
1992,BaseGame,5 to under 12,2,5,6.25,1.0,Short_Games,2.8333333333333335
2012,PremiumGame,5 to under 12,1,4,7.83047,2.0274272836115217,Median_Games,110.66666666666667
2010,BaseGame,5 to under 12,2,4,5.75943,1.5334882738221003,Median_Games,63.5
1998,PremiumGame,5 to under 12,2,6,6.42857,1.711317698429467,Long_Games,7.166666666666667
2000,BaseGame,12 to under 18,3,4,6.54457,2.13285724346785,Median_Games,363.6666666666667
1993,BaseGame,5 to under 12,2,4,3.88235,2.422635396858934,Short_Games,20.833333333333332
2013,BaseGame,5 to under 12,3,8,5.96835,1.284527079371787,Median_Games,50.333333333333336
2004,BaseGame,under 5,2,4,4.0,1.0,Median_Games,0.5
2015,BaseGame,12 to under 18,2,2,6.36418,1.284527079371787,Median_Games,76.16666666666667
2014,PremiumGame,12 to under 18,2,4,7.8414,2.487294175646172,Long_Games,148.16666666666666
2009,BaseGame,5 to under 12,2,5,6.08213,2.2448059722515668,Average_Games,158.33333333333334
2014,BaseGame,5 to under 12,3,6,5.82609,1.0,Median_Games,19.0
2014,PremiumGame,12 to under 18,2,2,6.66667,2.422635396858934,Long_Games,16.833333333333332
2014,BaseGame,12 to under 18,2,2,2.0,2.422635396858934,Average_Games,0.6666666666666666
2005,BaseGame,under 5,2,4,5.0,1.0,Short_Games,0.6666666666666666
2010,PremiumGame,12 to under 18,2,2,7.44635,2.016188463976336,Short_Games,212.66666666666666
2004,BaseGame,5 to under 12,2,4,5.85,1.0,Short_Games,10.833333333333334
1995,BaseGame,5 to under 12,3,6,5.79735,1.4742355095429256,Median_Games,91.83333333333333
2005,BaseGame,12 to under 18,2,3,6.2875,2.383086132826255,Very_Long_Games,62.5
2015,BaseGame,5 to under 12,2,4,7.43333,1.5334882738221003,Median_Games,50.0
2000,BaseGame,5 to under 12,2,8,5.18361,1.948399887316008,Long_Games,36.5
2008,PremiumGame,under 5,3,3,7.42066,1.513713641805761,Median_Games,125.83333333333333
2012,BaseGame,12 to under 18,2,5,6.50623,1.6046200436650468,Median_Games,169.5
2012,BaseGame,12 to under 18,1,4,5.36923,1.0,Median_Games,5.5
2013,BaseGame,5 to under 12,2,4,5.8125,1.284527079371787,Median_Games,12.5
2009,BaseGame,5 to under 12,3,8,7.26923,2.0669765476442,Median_Games,7.833333333333333
2014,BaseGame,5 to under 12,2,4,5.34726,1.711317698429467,Median_Games,35.833333333333336
2010,PremiumGame,12 to under 18,4,6,6.225,1.0,Median_Games,7.0
1985,BaseGame,5 to under 12,2,10,5.4,1.0,Median_Games,52.333333333333336
2010,BaseGame,under 5,2,5,9.0,2.422635396858934,Average_Games,1.0
2008,BaseGame,under 5,2,4,7.5,1.3556588492147337,Median_Games,10.166666666666666
2013,PremiumGame,5 to under 12,2,4,7.125,2.422635396858934,Average_Games,8.0
